headline,label,label_name,source
"Why You Should Like Aena S.M.E., S.A.’s (BME:AENA) ROCE",2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
"With EPS Growth And More, Robertet (EPA:RBT) Is Interesting",2,positive,zeroshot/twitter-financial-news-sentiment (MIT)
$ACRGF - Acreage Holdings: The Best Investment In The Cannabis Space. Subscribe to Seeking Alpha for more:… https://t.co/qmq8yM9GFa,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$CEI Long-term chart. Everything is possible here. Full of shorts. Can run 400% like in July or doing nothing. But… https://t.co/JJMEup4XH3,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$CEI non stop ion after-hours. $GBR deserves some attention,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$CLLS took profits here .. 

Maybe they'll get bought out soon .. that's what happens lol https://t.co/CnPQQKSZpk",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$DAN - Dana Slogging Through Some End-Market Challenges, But The Longer-Term Outlook Is Better. Continue reading:… https://t.co/Yhw34F3a2O",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$DNKN - Dunkin' Brands: A Long-Term Analysis. Follow this and any other stock on Seeking Alpha!… https://t.co/5C75MjETME,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$EB - Eventbrite Needs To Find Acquisitions. Get more info on Seeking Alpha: https://t.co/O3GeF4Q2TE #trading #stockmarket #economy,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$ES equilibrium is 3107.50-3108  Long if either open is above 3108 and goes bid above the open. Look for some resis… https://t.co/ifVCk5Vh6r,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$ES_F $SPY https://t.co/BJ5eisxxwe,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$GDP - Goodrich Petroleum Corp.: A Solid Play. https://t.co/spGL5EIBuG #stockmarket #economy #stocks,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$GOOG $GOOGL - Alphabet: Flying Right To $1,700. Read more and get updates on any stock! https://t.co/cdftwzEnYJ #economy #finance #markets",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$GPRO strong action.,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$HSIC 
Brought to my attention by fellow AOT member @Radim7204 !
Really liking how this one is setting up going int… https://t.co/jcQsKjL6Ok",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$IRM - Iron Mountain Building A Fortress With Data Centers. Sign up for updates on Seeking Alpha!… https://t.co/M4VPqzEtJq,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$JCP - J.C. Penney: Q3 Impresses, But Headwinds Remain. Get more updates here: https://t.co/nRuoADTjLN #business #trading #markets",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$KERN guess what? Great alert this week....... https://t.co/6aNynTGnoP,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$KRUS fresh breakout and at resistance. https://t.co/alBaL6qf4i,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$LB: L Brands feeling mall-based pressure https://t.co/qdD9K6QOy9,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$LK $NTES $PDD - NetEase's Bright 2020; Pinduoduo Is No Luckin Coffee. Continue reading: https://t.co/CTznXqFM0n… https://t.co/TCLXHfhCjf,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$MAXR - How To Play Both Sides Of The Maxar Technologies Recovery Story. Subscribe to Seeking Alpha for more:… https://t.co/OYzd6jPzfC,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$MTB - M&T Bank: Too Soon To Call The Turn. Read more and get updates on any stock! https://t.co/Ys82ZwdFPl #business #economy #stocks,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$MTN - Vail Resorts missing snow in early part of season https://t.co/K76oI960UO,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$NVDA $UBER - Beware The Ides Of December, Current Events Should Boost Markets Now; Sell Uber And Tesla. Get more u… https://t.co/BcYnGhPTG3",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$OPGN took a big position for next week. Early this month. CVI Investments, Inc. purchased 200k shares. https://t.co/7y83Nbob1Z",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$PFG - Principal Financial Group: The Beaten Down Giant. Follow this and any other stock on Seeking Alpha!… https://t.co/BtTxNYCCmJ,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$PIXY with just 1.1M shares float, if volume comes in again , the bounce could be explosive. U know how this stock works. Great entry point.",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$PLNT $PTON - Gym-off trade unwinds a bit https://t.co/6KQrxKSjLE,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$PLUG - Plug Power Raises Some Much-Needed Cash - The Right Move At The Right Time. Read more:… https://t.co/8u9YMYHnLp,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$RF - Regions Financial On Target With Its Conservative Approach. Subscribe to Seeking Alpha for more:… https://t.co/0XIItIX3aB,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$RTTR waking up !!!!!!!!!!,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$SCANX: Stocks/ETFs that traded to new 52 week highs/lows this session - New highs (37) outpacing new lows (30) https://t.co/mozUwgcLn9,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$SCANX: Today's most active stocks https://t.co/fEt4nYC2bE,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$SCHV - SCHV: Volatility Reminds Me To Stay Focused On Value. https://t.co/rTJ55Qtu22 #stockmarket #stocks #business,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$SE tried to break above its 38 cup pivot but was unable to clear it. It continues to consolidate around its earnin… https://t.co/3EDbxL0qB4,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$SIVR - SIVR Weekly: Spec Short-Covering More Than Offsets ETF Profit-Taking. Keep reading: https://t.co/loj6ZeIs4G… https://t.co/aVPpngWYd1,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$SPY $AAPL $ZM,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$SPY $AMTD $SCHW $EBAY,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$SPY $IWM $TNA - Small caps aim to retake some ground https://t.co/lRTT9N8kdA,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$SPY $XLF $XLI $XLV $XLK $XLRE $XLU $XLY $TSLA,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$SPY been my road map for the overall market.  Oscillators looking for a full unwind/reset?  Would be healthy and s... https://t.co/u1L0z7i71A,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$SRAX what a call !!! https://t.co/MVNBcRTTjP,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$TQQQ - TQQQ: No Risk No Reward. https://t.co/K6xMoV7bMM #economy #business #stocks,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$UDIRF $UDIRY - An Acquisition Of Tele Columbus Makes Sense For United Internet AG. Follow this and any other stock… https://t.co/Ue7x1kVSlW,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$VZ - Verizon Communications: Featured Stock In November's Safest Dividend Yields Model Portfolio. Sign up for upda… https://t.co/Y7lMkLQQ7a,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"$WEBK $KLXE $SNDE - TRNX, YEXT, BIG and CGIX among midday movers https://t.co/ZHa4KS7iks",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$XSLV - The Low Vol Mix In The New 60/40. https://t.co/iceGLtsIvz #trading #stocks #stockmarket,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
$XYL - Xylem: Headwinds To Continue Over Several Quarters. Read more and sign up for updates:… https://t.co/uD2LB5E7NG,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"“It is all about liquidity for Uber and Lyft,” @p_ferragu tells @TheStreet’s @nelwang $UBER $LYFT https://t.co/dDsaSSzb82",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
10 Most Heavily Traded ETFs of 2019,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
11 Foreign Stocks With The Lowest Earnings Multiples,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
2 Days To Buy 3M Company (NYSE:MMM) Before The Ex-Dividend Date,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
2 Top Small-Cap Stocks to Buy In February,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
3 Great Semiconductor Stocks to Invest In for 2020,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
3 Lord Abbett Funds to Snap Up Now,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
3 Stocks to Enhance the Quality of Your Portfolio,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
3 Surprising Stocks Hitting New Lows Last Week,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
3 Top Small-Cap Stocks to Buy in February,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"3M : Science, Technology & Sustainability Committee #3M #Stock #MarketScreener https://t.co/v00aEuNutb https://t.co/wMEmDMgf3i",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
40% YTD Return On 18 Stocks: Andersen Capital Mgmt. (Radio),1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
42 Stocks Moving In Tuesday's Mid-Day Session,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
5 Cheap Dividend Stocks With High Yields And Annual Increases,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
5 Stocks With January Bounce-Back Potential,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
6 Guru Stocks Beating the Market,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"8 Stocks To Watch For December 12, 2019",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
A Note On Metro Inc.'s (TSE:MRU) ROE and Debt To Equity,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Add Up The Parts: The First Trust Large Cap Value AlphaDEX Fund ETF Could Be Worth $62,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
ADTRAN (NASDAQ:ADTN) Has Debt But No Earnings; Should You Worry?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
AEMD,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Amazon investors ignore these facts in the $1 trillion market cap frenzy https://t.co/7ifHd44bj3 by @BrianSozzi https://t.co/490crLdUXa,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Anyone catching any of this Gap and Run? And I’m not talking about an Inside Gap which means absolutely nothing. On… https://t.co/ROI0JBYpBf,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Are Investors Undervaluing Public Joint Stock Company Magnit (MCX:MGNT) By 28%?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Are Investors Undervaluing Scientific Games Corporation (NASDAQ:SGMS) By 45%?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Are Kinross Gold Corporation’s (TSE:K) High Returns Really That Great?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Best Stocks for 2020: Energy Transfer Is Poised for an Epic Rally,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Best Stocks for 2020: Housing Trend Will Boost PennyMac Financial,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Better Buy: AbbVie vs. Merck,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Big day for Cronos Group after Altria filing,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
BNTC,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Can $MSFT head higher?  https://t.co/V5l6NINYrr,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Can Cronos Stock Break Out of Its Downtrend?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Can The North West Company Inc. (TSE:NWC) Maintain Its Strong Returns?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Congratulations to @ServiceNow on being added to the S&P 500 https://t.co/MzojJ6sPLS,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Consider Aphria Stock as the Cannabisphere Burns,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Could Envision Solar International, Inc.'s (NASDAQ:EVSI) Investor Composition Influence The Stock Price?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Could The Colonial Coal International Corp. (CVE:CAD) Ownership Structure Tell Us Something Useful?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Could The KONE Oyj (HEL:KNEBV) Ownership Structure Tell Us Something Useful?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Could The Occidental Petroleum Corporation (NYSE:OXY) Ownership Structure Tell Us Something Useful?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Did Business Growth Power CGI's (TSE:GIB.A) Share Price Gain of 163%?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Did Business Growth Power Maya Gold and Silver's (TSE:MYA) Share Price Gain of 296%?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Did You Own The Decade's Best Stock? It's Up 3,743%",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Do Hedge Funds Love Kirkland’s, Inc. (KIRK)?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Do Insiders Own Lots Of Shares In The Meet Group, Inc. (NASDAQ:MEET)?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Does China XD Plastics Company Limited (NASDAQ:CXDC) Have A High Beta?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Does K3 Capital Group PLC (LON:K3C) Have A Particularly Volatile Share Price?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Does Page Industries (NSE:PAGEIND) Have A Healthy Balance Sheet?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Does Pieris Pharmaceuticals, Inc.'s (NASDAQ:PIRS) CEO Pay Matter?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Does The Teradata Corporation (NYSE:TDC) Share Price Fall With The Market?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Don't Sell AMA Group Limited (ASX:AMA) Before You Read This,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"EOS, Ethereum and Ripple’s XRP – Daily Tech Analysis – 07/02/20",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Estimating The Fair Value Of Oshkosh Corporation (NYSE:OSK),1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Estimating The Intrinsic Value Of Ceres Global Ag Corp. (TSE:CRP),1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Ethereum and Stellar’s Lumen Daily Tech Analysis – 18/11/19,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Ethereum and Stellar’s Lumen Daily Tech Analysis – 19/11/19,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Flotek Industries Inc (FTK): Hedge Fund Sentiment Unchanged,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
FOMO time we project SP 500 target 4000 before end of Bull Market,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
FSCT,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Go $WKHS,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Golden Rim Resources : Tabuteau to advance New Zealand's trade and political interests wit... #GoldenRimResources… https://t.co/9RRPcgdgAZ,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Hedge Fund Darlings vs. Republic Services, Inc. (RSG) In 2019",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Hedge Funds Cashed Out Of Simpson Manufacturing Co, Inc. (SSD) Too Early",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Hedge Funds Dropped The Ball On 2U Inc (TWOU),1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Hedge Funds Dropped The Ball On Continental Building Products Inc (CBPX),1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Hedge Funds Had Impeccable Timing Buying Myovant Sciences Ltd. (MYOV),1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Hedge Funds Love These 3 Peers Way More Than China Petroleum & Chemical Corp (SNP),1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Here is What Hedge Funds Think About First Busey Corporation (BUSE),1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Here is What Hedge Funds Think About Focus Financial Partners Inc. (FOCS),1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Here is What Hedge Funds Think About Wipro Limited (WIT),1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Here’s What Hedge Funds Think Evolution Petroleum Corporation (EPM),1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Here's What Analysts Are Forecasting For Cummins Inc. After Its Annual Results,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Here's What We Like About DCC plc (LON:DCC)'s Upcoming Dividend,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Highlight: 'Amgen's been a rocket ship of a stock ... we just think that latest move is just assuming too much ... we'r... https://t.co/xIHky138yC,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Hong Kong ETF May Not Turn Around Anytime Soon,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"How Does Investing In Seres Therapeutics, Inc. (NASDAQ:MCRB) Impact The Volatility Of Your Portfolio?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
How Good Is Kambi Group plc (STO:KAMBI) At Creating Shareholder Value?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
How Many Wheaton Precious Metals Corp. (TSE:WPM) Shares Do Institutions Own?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"How Much Did Prologis, Inc.'s (NYSE:PLD) CEO Pocket Last Year?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
How Much Have Harley-Davidson’s Shipments Fallen Since 2014?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"How Much Of Daseke, Inc. (NASDAQ:DSKE) Do Institutions Own?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
How Should Investors React To Poxel SA's (EPA:POXEL) CEO Pay?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
How Should Investors React To Select Medical Holdings Corporation's (NYSE:SEM) CEO Pay?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Howard Bancorp (NASDAQ:HBMD) Shareholders Have Enjoyed A 54% Share Price Gain,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Imagine Owning Apex Global Brands (NASDAQ:APEX) And Taking A 98% Loss Square On The Chin,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Immersion Corporation (IMMR): Hedge Funds In Wait-and-See Mode,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is Amicus Therapeutics (NASDAQ:FOLD) A Risky Investment?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is Autolus Therapeutics plc (AUTL) A Good Stock To Buy?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is CBIZ's (NYSE:CBZ) Share Price Gain Of 200% Well Earned?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is Gilat Satellite Networks Ltd.'s (NASDAQ:GILT) 6.1% Dividend Worth Your Time?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is Grifols (BME:GRF) A Risky Investment?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Is Hawaiian Holdings, Inc. (HA) A Good Stock To Buy?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is HighPoint Resources Corporation (HPR) Going to Burn These Hedge Funds?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is Houghton Mifflin Harcourt Co (HMHC) Going to Burn These Hedge Funds?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is iQiyi Stock a Breakout Buy Right Now?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Is It Smart To Buy Strategic Education, Inc. (NASDAQ:STRA) Before It Goes Ex-Dividend?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is It Too Late To Consider Buying Canadian Imperial Bank of Commerce (TSE:CM)?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is It Worth Buying Cognizant Technology Solutions Corporation (NASDAQ:CTSH) For Its 1.3% Dividend Yield?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is James River Group Holdings Ltd (JRVR) Going To Burn These Hedge Funds ?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is Luckin Coffee (NASDAQ:LK) A Risky Investment?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is Magnolia Bostad AB (publ)'s (STO:MAG) ROE Of 6.1% Concerning?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is Mullen Group (TSE:MTL) Using Too Much Debt?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is Now An Opportune Moment To Examine AAC Technologies Holdings Inc. (HKG:2018)?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Is Now The Time To Look At Buying Houlihan Lokey, Inc. (NYSE:HLI)?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is Ritchie Bros. Auctioneers (RBA) Going to Burn These Hedge Funds?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is Seritage Growth Properties (SRG) A Good Stock To Buy?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Is SiteOne Landscape Supply, Inc. (SITE) A Good Stock To Buy?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Is There Now An Opportunity In Solaria Energía y Medio Ambiente, S.A. (BME:SLR)?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is Vanguard Growth & Income Admiral (VGIAX) a Strong Mutual Fund Pick Right Now?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Is Viking Therapeutics, Inc. (VKTX) A Good Stock To Buy?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is WH Group Limited (HKG:288) Better Than Average At Deploying Capital?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is Zafgen Inc (ZFGN) A Good Stock To Buy?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Is Zhou Hei Ya International Holdings Company Limited (HKG:1458) Trading At A 32% Discount?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
J&J Brand Most Valuable Among Pharmaceutical Companies,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Macy's has shrunk to the size of Beyond Meat. It's going to get worse, technician says $M $BYND (via @TradingNation) https://t.co/h86IfyLmqy",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"More Is Needed To Break Through: EZCORP, Inc. (EZPW), Gannett Co., Inc. (GCI) - TechnoRecorder",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"More Is Needed To Break Through: Las Vegas Sands Corp. (LVS), Enterprise Products Partners L.P. (EPD) - TechnoRecorder",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"More Is Needed To Break Through: McDonald’s Corporation (MCD), ADT Inc. (ADT) - TechnoRecorder",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
NAOV,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Nexstar Media : Andy Alford #NexstarMedia #Stock #MarketScreener https://t.co/7676Cby6JX https://t.co/mCQbFmgJrt,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"One Thing To Remember About The Allscripts Healthcare Solutions, Inc. (NASDAQ:MDRX) Share Price",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Options Trader Bets on Monster Micron Move,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
PLUG Stock Remains Tantalizing and Vexing,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
PTVCA,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Saudi Aramco shares to start trading Dec. 11 - Tadawul exchange https://t.co/RW1cipUUmB https://t.co/HwDW4fo0AN,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Setups and Watch List, 11/24: $STNE $SE $PAYC $NOW $SPLK $DOCU $RH $ROKU $AAXN $NVCR 

Following charts courtesy of… https://t.co/tCFycIVckn",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Shareholders Rejoice? HBC, Canfor Proxy Wins Do Little for Stock",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Should Community Bankers Trust (NASDAQ:ESXB) Be Disappointed With Their 99% Profit?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Should CorEnergy Infrastructure Trust (NYSE:CORR) Be Disappointed With Their 39% Profit?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Should We Be Cautious About Franklin Street Properties Corp.'s (NYSEMKT:FSP) ROE Of 0.5%?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Should You Add These 3 Top-Performing Mutual Funds to Your Portfolio? - February 06, 2020",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Should You Avoid Sykes Enterprises, Incorporated (SYKE)?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Should You Be Excited About Allianz SE's (ETR:ALV) 10% Return On Equity?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Should You Be Excited About PulteGroup, Inc.'s (NYSE:PHM) 18% Return On Equity?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Should You Be Tempted To Sell Galp Energia, SGPS, S.A. (ELI:GALP) Because Of Its P/E Ratio?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Should You Be Tempted To Sell Michelmersh Brick Holdings plc (LON:MBH) Because Of Its P/E Ratio?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Should You Be Worried About Mistras Group, Inc.'s (NYSE:MG) 1.5% Return On Equity?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Should You Buy Harmony Gold Mining Co.  (HMY)?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Should You Buy Netgear on This Short-Term Guidance Miss?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Should You Buy Weis Markets, Inc. (WMK)?",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Should You Worry About NVE Corporation's (NASDAQ:NVEC) CEO Salary Level?,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Stks often pause at key res/sup levels. 1st touch of key level often fails, esp w/steep run into it. Let it consoli… https://t.co/cN0G1UYeKI",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Stock Market News: Netflix Climbs on Subscriber Data; Johnson & Johnson Looks Healthy,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Stock Performance Summary :: Intercontinental Exchange, Inc., (NYSE: ICE) - Times Of New York",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
"Stocks To Watch: Bharti Airtel, HUL, L&T Finance, NMDC, Tata Motors, Vodafone Idea",1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
Taking A Look At Eastman Chemical Company's (NYSE:EMN) ROE,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
The 3 Biggest Risks to Momo’s Stock,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
There goes $ACST,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
These Stocks Could Bounce High in January and Beyond,1,neutral,zeroshot/twitter-financial-news-sentiment (MIT)
